scope,group,roll_profile,build_count,metric,n,min,p10,p25,median,p75,p90,max,mean,sample_sd,mad
class,warrior,maximum,12,total_mana,12,100,135.1,136,146,164.25,260.1,279,165.3333,54.3947,10
class,warrior,maximum,12,walk_speed,12,7,7.3,13.75,67.5,110.5,148.3,218,75.0833,67.7408,54.5
class,warrior,maximum,12,attack_tier,12,-49,-1.8,0,0,0,0,6,-3.75,14.3725,0
class,warrior,maximum,12,attacks_per_second,12,0.51,0.542,1.3325,2.05,3.1,3.1,4.3,2.1333,1.1687,1.05
class,warrior,maximum,12,poison,12,0,0,0,0,6025,13000,15210,3534.1667,5744.5634,0
class,warrior,maximum,12,main_attack_range_pct,12,0,0,0,0,0,0,39,3.25,11.2583,0
class,warrior,maximum,12,main_attack_range_blocks,12,1,1.1,2,2,2,2,2.78,1.8983,0.4752,0
class,warrior,maximum,12,main_attack_dps,12,339.8206,1228.0104,1510.0336,2700.7697,6994.984,18778.5905,32574.9,6936.2718,9693.9844,1493.3673
class,warrior,maximum,12,spell_display_avg_max,12,11979.6839,20833.8613,23533.603,35365.6397,47446.4468,56961.7927,60054.7823,35838.5319,15570.0853,12141.2087
class,warrior,maximum,12,spell_display_avg_sum,12,29444.1636,58906.4798,65186.7873,78213.6888,90034.7221,105805.629,110359.0295,77708.231,22768.43,14665.1499
class,warrior,maximum,12,heal_pct,12,-21,-19.6,-1.75,0,0,13.5,21,-1.0833,11.9959,0
class,warrior,maximum,12,skill_points_assigned,12,158,165.9,179.25,190.5,193,197.8,200,185.25,13.2811,6.5
family_class,family_cancelstack:warrior,maximum,2,total_hp,2,6352,6840.3,7572.75,8793.5,10014.25,10746.7,11235,8793.5,3452.8024,2441.5
family_class,family_cancelstack:warrior,maximum,2,ehp,2,16369.0693,16809.9432,17471.254,18573.4387,19675.6234,20336.9342,20777.8081,18573.4387,3117.4491,2204.3694
family_class,family_cancelstack:warrior,maximum,2,ehp_no_agi,2,11235,11365.6914,11561.7284,11888.4568,12215.1851,12411.2222,12541.9135,11888.4568,924.1274,653.4568
family_class,family_cancelstack:warrior,maximum,2,hpr,2,-72.96,204.066,619.605,1312.17,2004.735,2420.274,2697.3,1312.17,1958.8696,1385.13
family_class,family_cancelstack:warrior,maximum,2,ehpr,2,-106.3006,786.634,2126.0358,4358.3722,6590.7086,7930.1104,8823.045,4358.3722,6314.0008,4464.6728
family_class,family_cancelstack:warrior,maximum,2,ls,2,0,19.7,49.25,98.5,147.75,177.3,197,98.5,139.3,98.5
family_class,family_cancelstack:warrior,maximum,2,effective_ls,2,0,28.7023,71.7558,143.5117,215.2675,258.321,287.0233,143.5117,202.9561,143.5117
family_class,family_cancelstack:warrior,maximum,2,mr,2,0,2,5,10,15,18,20,10,14.1421,10
family_class,family_cancelstack:warrior,maximum,2,total_mr,2,25,27,30,35,40,43,45,35,14.1421,10
family_class,family_cancelstack:warrior,maximum,2,ms,2,-6,-5.4,-4.5,-3,-1.5,-0.6,0,-3,4.2426,3
family_class,family_cancelstack:warrior,maximum,2,mana_per_hit,2,-0.8,-0.72,-0.6,-0.4,-0.2,-0.08,0,-0.4,0.5657,0.4
family_class,family_cancelstack:warrior,maximum,2,total_mana,2,100,104.2,110.5,121,131.5,137.8,142,121,29.6985,21
family_class,family_cancelstack:warrior,maximum,2,walk_speed,2,25,27.8,32,39,46,50.2,53,39,19.799,14
family_class,family_cancelstack:warrior,maximum,2,attack_tier,2,0,0.6,1.5,3,4.5,5.4,6,3,4.2426,3
family_class,family_cancelstack:warrior,maximum,2,attacks_per_second,2,2.5,2.68,2.95,3.4,3.85,4.12,4.3,3.4,1.2728,0.9
family_class,family_cancelstack:warrior,maximum,2,poison,2,0,520,1300,2600,3900,4680,5200,2600,3676.9553,2600
family_class,family_cancelstack:warrior,maximum,2,main_attack_range_pct,2,0,0,0,0,0,0,0,0,0,0
family_class,family_cancelstack:warrior,maximum,2,main_attack_range_blocks,2,2,2,2,2,2,2,2,2,0,0
family_class,family_cancelstack:warrior,maximum,2,main_attack_dps,2,1226.2092,3100.33,5911.5111,10596.813,15282.1148,18093.296,19967.4167,10596.813,13252.0349,9370.6038
family_class,family_cancelstack:warrior,maximum,2,spell_display_avg_max,2,11979.6839,13042.3242,14636.2847,17292.8854,19949.4861,21543.4466,22606.0869,17292.8854,7514.0016,5313.2015
family_class,family_cancelstack:warrior,maximum,2,spell_display_avg_sum,2,29444.1636,32375.2223,36771.8104,44099.4571,51427.1039,55823.6919,58754.7506,44099.4571,20725.7148,14655.2935
family_class,family_cancelstack:warrior,maximum,2,heal_pct,2,0,2.1,5.25,10.5,15.75,18.9,21,10.5,14.8492,10.5
family_class,family_cancelstack:warrior,maximum,2,skill_points_assigned,2,174,175.8,178.5,183,187.5,190.2,192,183,12.7279,9
archetype,Fallen,maximum,9,total_hp,9,7510,8706,9435,11235,13535,16220,18060,12031.6667,3385.4154,2230
archetype,Fallen,maximum,9,ehp,9,7510,10170,16369.0693,26179.0053,29249.2719,40236.5385,58121.7663,25534.8276,15323.7525,9586.2262
archetype,Fallen,maximum,9,ehp_no_agi,9,7510,9088.1158,10835,14190.9258,25099.3531,31935.0661,58121.7663,19724.6412,15762.5127,4708.2811
archetype,Fallen,maximum,9,hpr,9,-72.96,-14.592,0,0,0,353.6,592,90.3378,214.7018,0
archetype,Fallen,maximum,9,ehpr,9,-106.3006,-21.2601,0,0,0,801.5691,1343.4655,211.4733,481.8445,0
archetype,Fallen,maximum,9,ls,9,-227,-227,-227,0,273,1069,2145,303.7778,764.7239,227
archetype,Fallen,maximum,9,effective_ls,9,-439.0568,-424.064,-227,0,619.5373,2020.6333,6903.1666,835.9283,2315.4886,420.3158
archetype,Fallen,maximum,9,mr,9,-95,-51,-24,-12,0,10.4,36,-17.2222,36.0617,12
archetype,Fallen,maximum,9,total_mr,9,-70,-26,1,13,25,35.4,61,7.7778,36.0617,12
archetype,Fallen,maximum,9,ms,9,-13,-5,0,13,16,17,21,7.8889,11.1853,7
archetype,Fallen,maximum,9,mana_per_hit,9,-5.2209,-1.4344,0,1.3978,3.5556,9.9346,10.4575,2.4899,4.9659,1.8856
archetype,Fallen,maximum,9,total_mana,9,100,128,136,142,151,162.6,189,143.8889,23.4598,8
archetype,Fallen,maximum,9,walk_speed,9,7,13.4,25,103,124,164.4,218,92.3333,69.3181,48
archetype,Fallen,maximum,9,attack_tier,9,-49,-11.4,0,0,0,1.2,6,-5,16.6433,0
archetype,Fallen,maximum,9,attacks_per_second,9,0.51,0.51,0.83,2.05,3.1,3.34,4.3,2.1111,1.3634,1.05
archetype,Fallen,maximum,9,poison,9,0,0,0,0,8500,13842,15210,4712.2222,6255.3852,0
archetype,Fallen,maximum,9,main_attack_range_pct,9,0,0,0,0,0,7.8,39,4.3333,13,0
archetype,Fallen,maximum,9,main_attack_range_blocks,9,2,2,2,2,2,2.156,2.78,2.0867,0.26,0
archetype,Fallen,maximum,9,main_attack_dps,9,1598.6379,1885.1877,2526.4816,4212.9438,8079.1547,22488.9134,32574.9,8936.1124,10542.7403,2420.6499
archetype,Fallen,maximum,9,spell_display_avg_max,9,22606.0869,25530.8775,33950.9726,37802.9358,53267.413,57908.7799,60054.7823,41511.4418,13382.9881,11540.8606
archetype,Fallen,maximum,9,spell_display_avg_sum,9,58754.7506,65210.9786,73714.6584,82290.25,102246.0452,107032.7165,110359.0295,85138.9261,17925.7305,15465.2144
archetype,Fallen,maximum,9,heal_pct,9,-7,-1.4,0,0,0,3,15,0.8889,5.7759,0
archetype,Fallen,maximum,9,skill_points_assigned,9,158,163.6,186,192,196,198.4,200,186.3333,14.7986,6
archetype_class,Fallen:warrior,maximum,9,total_hp,9,7510,8706,9435,11235,13535,16220,18060,12031.6667,3385.4154,2230
archetype_class,Fallen:warrior,maximum,9,ehp,9,7510,10170,16369.0693,26179.0053,29249.2719,40236.5385,58121.7663,25534.8276,15323.7525,9586.2262
archetype_class,Fallen:warrior,maximum,9,ehp_no_agi,9,7510,9088.1158,10835,14190.9258,25099.3531,31935.0661,58121.7663,19724.6412,15762.5127,4708.2811
archetype_class,Fallen:warrior,maximum,9,hpr,9,-72.96,-14.592,0,0,0,353.6,592,90.3378,214.7018,0
archetype_class,Fallen:warrior,maximum,9,ehpr,9,-106.3006,-21.2601,0,0,0,801.5691,1343.4655,211.4733,481.8445,0
archetype_class,Fallen:warrior,maximum,9,ls,9,-227,-227,-227,0,273,1069,2145,303.7778,764.7239,227
archetype_class,Fallen:warrior,maximum,9,effective_ls,9,-439.0568,-424.064,-227,0,619.5373,2020.6333,6903.1666,835.9283,2315.4886,420.3158
archetype_class,Fallen:warrior,maximum,9,mr,9,-95,-51,-24,-12,0,10.4,36,-17.2222,36.0617,12
archetype_class,Fallen:warrior,maximum,9,total_mr,9,-70,-26,1,13,25,35.4,61,7.7778,36.0617,12
archetype_class,Fallen:warrior,maximum,9,ms,9,-13,-5,0,13,16,17,21,7.8889,11.1853,7
archetype_class,Fallen:warrior,maximum,9,mana_per_hit,9,-5.2209,-1.4344,0,1.3978,3.5556,9.9346,10.4575,2.4899,4.9659,1.8856
archetype_class,Fallen:warrior,maximum,9,total_mana,9,100,128,136,142,151,162.6,189,143.8889,23.4598,8
archetype_class,Fallen:warrior,maximum,9,walk_speed,9,7,13.4,25,103,124,164.4,218,92.3333,69.3181,48
archetype_class,Fallen:warrior,maximum,9,attack_tier,9,-49,-11.4,0,0,0,1.2,6,-5,16.6433,0
archetype_class,Fallen:warrior,maximum,9,attacks_per_second,9,0.51,0.51,0.83,2.05,3.1,3.34,4.3,2.1111,1.3634,1.05
archetype_class,Fallen:warrior,maximum,9,poison,9,0,0,0,0,8500,13842,15210,4712.2222,6255.3852,0
archetype_class,Fallen:warrior,maximum,9,main_attack_range_pct,9,0,0,0,0,0,7.8,39,4.3333,13,0
archetype_class,Fallen:warrior,maximum,9,main_attack_range_blocks,9,2,2,2,2,2,2.156,2.78,2.0867,0.26,0
archetype_class,Fallen:warrior,maximum,9,main_attack_dps,9,1598.6379,1885.1877,2526.4816,4212.9438,8079.1547,22488.9134,32574.9,8936.1124,10542.7403,2420.6499
archetype_class,Fallen:warrior,maximum,9,spell_display_avg_max,9,22606.0869,25530.8775,33950.9726,37802.9358,53267.413,57908.7799,60054.7823,41511.4418,13382.9881,11540.8606
archetype_class,Fallen:warrior,maximum,9,spell_display_avg_sum,9,58754.7506,65210.9786,73714.6584,82290.25,102246.0452,107032.7165,110359.0295,85138.9261,17925.7305,15465.2144
archetype_class,Fallen:warrior,maximum,9,heal_pct,9,-7,-1.4,0,0,0,3,15,0.8889,5.7759,0
archetype_class,Fallen:warrior,maximum,9,skill_points_assigned,9,158,163.6,186,192,196,198.4,200,186.3333,14.7986,6
family_class,family_heavy_melee:warrior,median,1,total_hp,1,18060,18060,18060,18060,18060,18060,18060,18060,0,0
family_class,family_heavy_melee:warrior,median,1,ehp,1,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,0,0
family_class,family_heavy_melee:warrior,median,1,ehp_no_agi,1,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,0,0
family_class,family_heavy_melee:warrior,median,1,hpr,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,median,1,ehpr,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,median,1,ls,1,1320,1320,1320,1320,1320,1320,1320,1320,0,0
family_class,family_heavy_melee:warrior,median,1,effective_ls,1,4248.1025,4248.1025,4248.1025,4248.1025,4248.1025,4248.1025,4248.1025,4248.1025,0,0
family_class,family_heavy_melee:warrior,median,1,mr,1,-16,-16,-16,-16,-16,-16,-16,-16,0,0
family_class,family_heavy_melee:warrior,median,1,total_mr,1,9,9,9,9,9,9,9,9,0,0
family_class,family_heavy_melee:warrior,median,1,ms,1,10,10,10,10,10,10,10,10,0,0
family_class,family_heavy_melee:warrior,median,1,mana_per_hit,1,6.5359,6.5359,6.5359,6.5359,6.5359,6.5359,6.5359,6.5359,0,0
family_class,family_heavy_melee:warrior,median,1,total_mana,1,122,122,122,122,122,122,122,122,0,0
family_class,family_heavy_melee:warrior,median,1,walk_speed,1,2,2,2,2,2,2,2,2,0,0
family_class,family_heavy_melee:warrior,median,1,attack_tier,1,-49,-49,-49,-49,-49,-49,-49,-49,0,0
family_class,family_heavy_melee:warrior,median,1,attacks_per_second,1,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0,0
family_class,family_heavy_melee:warrior,median,1,poison,1,9360,9360,9360,9360,9360,9360,9360,9360,0,0
family_class,family_heavy_melee:warrior,median,1,main_attack_range_pct,1,24,24,24,24,24,24,24,24,0,0
family_class,family_heavy_melee:warrior,median,1,main_attack_range_blocks,1,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,0,0
family_class,family_heavy_melee:warrior,median,1,main_attack_dps,1,22262.8222,22262.8222,22262.8222,22262.8222,22262.8222,22262.8222,22262.8222,22262.8222,0,0
family_class,family_heavy_melee:warrior,median,1,spell_display_avg_max,1,44541.2208,44541.2208,44541.2208,44541.2208,44541.2208,44541.2208,44541.2208,44541.2208,0,0
family_class,family_heavy_melee:warrior,median,1,spell_display_avg_sum,1,71936.6858,71936.6858,71936.6858,71936.6858,71936.6858,71936.6858,71936.6858,71936.6858,0,0
family_class,family_heavy_melee:warrior,median,1,heal_pct,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,median,1,skill_points_assigned,1,200,200,200,200,200,200,200,200,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,total_hp,1,18060,18060,18060,18060,18060,18060,18060,18060,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,ehp,1,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,ehp_no_agi,1,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,hpr,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,ehpr,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,ls,1,1733,1733,1733,1733,1733,1733,1733,1733,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,effective_ls,1,5577.2437,5577.2437,5577.2437,5577.2437,5577.2437,5577.2437,5577.2437,5577.2437,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,mr,1,-14,-14,-14,-14,-14,-14,-14,-14,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,total_mr,1,11,11,11,11,11,11,11,11,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,ms,1,13,13,13,13,13,13,13,13,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,mana_per_hit,1,8.4967,8.4967,8.4967,8.4967,8.4967,8.4967,8.4967,8.4967,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,total_mana,1,130,130,130,130,130,130,130,130,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,walk_speed,1,5,5,5,5,5,5,5,5,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,attack_tier,1,-49,-49,-49,-49,-49,-49,-49,-49,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,attacks_per_second,1,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,poison,1,12285,12285,12285,12285,12285,12285,12285,12285,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,main_attack_range_pct,1,32,32,32,32,32,32,32,32,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,main_attack_range_blocks,1,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,main_attack_dps,1,27382.202,27382.202,27382.202,27382.202,27382.202,27382.202,27382.202,27382.202,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,spell_display_avg_max,1,48698.948,48698.948,48698.948,48698.948,48698.948,48698.948,48698.948,48698.948,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,spell_display_avg_sum,1,78627.2278,78627.2278,78627.2278,78627.2278,78627.2278,78627.2278,78627.2278,78627.2278,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,heal_pct,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,upper_quartile_proxy,1,skill_points_assigned,1,200,200,200,200,200,200,200,200,0,0
family_class,family_heavy_melee:warrior,solver_default,1,total_hp,1,18060,18060,18060,18060,18060,18060,18060,18060,0,0
family_class,family_heavy_melee:warrior,solver_default,1,ehp,1,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,0,0
family_class,family_heavy_melee:warrior,solver_default,1,ehp_no_agi,1,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,0,0
family_class,family_heavy_melee:warrior,solver_default,1,hpr,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,solver_default,1,ehpr,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,solver_default,1,ls,1,1898,1898,1898,1898,1898,1898,1898,1898,0,0
family_class,family_heavy_melee:warrior,solver_default,1,effective_ls,1,6108.2565,6108.2565,6108.2565,6108.2565,6108.2565,6108.2565,6108.2565,6108.2565,0,0
family_class,family_heavy_melee:warrior,solver_default,1,mr,1,-12,-12,-12,-12,-12,-12,-12,-12,0,0
family_class,family_heavy_melee:warrior,solver_default,1,total_mr,1,13,13,13,13,13,13,13,13,0,0
family_class,family_heavy_melee:warrior,solver_default,1,ms,1,16,16,16,16,16,16,16,16,0,0
family_class,family_heavy_melee:warrior,solver_default,1,mana_per_hit,1,10.4575,10.4575,10.4575,10.4575,10.4575,10.4575,10.4575,10.4575,0,0
family_class,family_heavy_melee:warrior,solver_default,1,total_mana,1,136,136,136,136,136,136,136,136,0,0
family_class,family_heavy_melee:warrior,solver_default,1,walk_speed,1,6,6,6,6,6,6,6,6,0,0
family_class,family_heavy_melee:warrior,solver_default,1,attack_tier,1,-49,-49,-49,-49,-49,-49,-49,-49,0,0
family_class,family_heavy_melee:warrior,solver_default,1,attacks_per_second,1,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0,0
family_class,family_heavy_melee:warrior,solver_default,1,poison,1,13455,13455,13455,13455,13455,13455,13455,13455,0,0
family_class,family_heavy_melee:warrior,solver_default,1,main_attack_range_pct,1,35,35,35,35,35,35,35,35,0,0
family_class,family_heavy_melee:warrior,solver_default,1,main_attack_range_blocks,1,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0,0
family_class,family_heavy_melee:warrior,solver_default,1,main_attack_dps,1,29486.6806,29486.6806,29486.6806,29486.6806,29486.6806,29486.6806,29486.6806,29486.6806,0,0
family_class,family_heavy_melee:warrior,solver_default,1,spell_display_avg_max,1,50663.246,50663.246,50663.246,50663.246,50663.246,50663.246,50663.246,50663.246,0,0
family_class,family_heavy_melee:warrior,solver_default,1,spell_display_avg_sum,1,81781.956,81781.956,81781.956,81781.956,81781.956,81781.956,81781.956,81781.956,0,0
family_class,family_heavy_melee:warrior,solver_default,1,heal_pct,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,solver_default,1,skill_points_assigned,1,200,200,200,200,200,200,200,200,0,0
family_class,family_heavy_melee:warrior,maximum,1,total_hp,1,18060,18060,18060,18060,18060,18060,18060,18060,0,0
family_class,family_heavy_melee:warrior,maximum,1,ehp,1,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,0,0
family_class,family_heavy_melee:warrior,maximum,1,ehp_no_agi,1,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,58121.7663,0,0
family_class,family_heavy_melee:warrior,maximum,1,hpr,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,maximum,1,ehpr,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,maximum,1,ls,1,2145,2145,2145,2145,2145,2145,2145,2145,0,0
family_class,family_heavy_melee:warrior,maximum,1,effective_ls,1,6903.1666,6903.1666,6903.1666,6903.1666,6903.1666,6903.1666,6903.1666,6903.1666,0,0
family_class,family_heavy_melee:warrior,maximum,1,mr,1,-12,-12,-12,-12,-12,-12,-12,-12,0,0
family_class,family_heavy_melee:warrior,maximum,1,total_mr,1,13,13,13,13,13,13,13,13,0,0
family_class,family_heavy_melee:warrior,maximum,1,ms,1,16,16,16,16,16,16,16,16,0,0
family_class,family_heavy_melee:warrior,maximum,1,mana_per_hit,1,10.4575,10.4575,10.4575,10.4575,10.4575,10.4575,10.4575,10.4575,0,0
family_class,family_heavy_melee:warrior,maximum,1,total_mana,1,136,136,136,136,136,136,136,136,0,0
family_class,family_heavy_melee:warrior,maximum,1,walk_speed,1,7,7,7,7,7,7,7,7,0,0
family_class,family_heavy_melee:warrior,maximum,1,attack_tier,1,-49,-49,-49,-49,-49,-49,-49,-49,0,0
family_class,family_heavy_melee:warrior,maximum,1,attacks_per_second,1,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0,0
family_class,family_heavy_melee:warrior,maximum,1,poison,1,15210,15210,15210,15210,15210,15210,15210,15210,0,0
family_class,family_heavy_melee:warrior,maximum,1,main_attack_range_pct,1,39,39,39,39,39,39,39,39,0,0
family_class,family_heavy_melee:warrior,maximum,1,main_attack_range_blocks,1,2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78,0,0
family_class,family_heavy_melee:warrior,maximum,1,main_attack_dps,1,32574.9,32574.9,32574.9,32574.9,32574.9,32574.9,32574.9,32574.9,0,0
family_class,family_heavy_melee:warrior,maximum,1,spell_display_avg_max,1,53267.413,53267.413,53267.413,53267.413,53267.413,53267.413,53267.413,53267.413,0,0
family_class,family_heavy_melee:warrior,maximum,1,spell_display_avg_sum,1,85964.281,85964.281,85964.281,85964.281,85964.281,85964.281,85964.281,85964.281,0,0
family_class,family_heavy_melee:warrior,maximum,1,heal_pct,1,0,0,0,0,0,0,0,0,0,0
family_class,family_heavy_melee:warrior,maximum,1,skill_points_assigned,1,200,200,200,200,200,200,200,200,0,0
archetype,Paladin,median,1,total_hp,1,6016,6016,6016,6016,6016,6016,6016,6016,0,0
archetype,Paladin,median,1,ehp,1,19678.73,19678.73,19678.73,19678.73,19678.73,19678.73,19678.73,19678.73,0,0
archetype,Paladin,median,1,ehp_no_agi,1,11878.4874,11878.4874,11878.4874,11878.4874,11878.4874,11878.4874,11878.4874,11878.4874,0,0
archetype,Paladin,median,1,hpr,1,1415.88,1415.88,1415.88,1415.88,1415.88,1415.88,1415.88,1415.88,0,0
archetype,Paladin,median,1,ehpr,1,4631.4362,4631.4362,4631.4362,4631.4362,4631.4362,4631.4362,4631.4362,4631.4362,0,0
archetype,Paladin,median,1,ls,1,0,0,0,0,0,0,0,0,0,0
archetype,Paladin,median,1,effective_ls,1,0,0,0,0,0,0,0,0,0,0
